 what is the recording of recording of Robin_Hood 's recording ?	Robin_Hood(Robin_Hood/)	Robin_Hood#__music__release_track__recording#Robin_Hood#__music__release_track__recording#Robin_Hood#__music__release_track__recording#Robin_Hood
 what is the primary_release of primary_release of Jamal_Mirsadeghi 's nationality ?	Iran(Iran/)	Jamal_Mirsadeghi#__people__person__nationality#Iran#__music__album__primary_release#Iran#__music__album__primary_release#Iran
 what is the artist of primary_release of Jamal_Mirsadeghi 's nationality ?	Azra(Azra/)	Jamal_Mirsadeghi#__people__person__nationality#Iran#__music__album__primary_release#Iran#__music__recording__artist#Azra
 what is the tracks of tracks of Hard_Times 's tracks ?	Hard_Times(Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times
 what is the recordings of tracks of Hard_Times 's tracks ?	Hard_Times_(live)(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times_(live)
 what is the recordings of tracks of Hard_Times 's tracks ?	Hard_Times(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times
 what is the artist of tracks of Hard_Times 's tracks ?	NOE(NOE/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__artist#NOE
 what is the tracks of recordings of Hard_Times 's tracks ?	Hard_Times(Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times
 what is the recordings of recordings of Hard_Times 's tracks ?	Hard_Times_(live)(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times_(live)
 what is the recordings of recordings of Hard_Times 's tracks ?	Hard_Times(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times
 what is the artist of recordings of Hard_Times 's tracks ?	NOE(NOE/)	Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__artist#NOE
 what is the tracks of tracks of Hard_Times 's recordings ?	Hard_Times(Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__tracks#Hard_Times
 what is the recordings of tracks of Hard_Times 's recordings ?	Hard_Times_(live)(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times_(live)
 what is the recordings of tracks of Hard_Times 's recordings ?	Hard_Times(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times#__music__composition__recordings#Hard_Times
 what is the artist of tracks of Hard_Times 's recordings ?	NOE(NOE/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times#__music__recording__artist#NOE
 what is the tracks of recordings of Hard_Times 's recordings ?	Hard_Times(Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__tracks#Hard_Times
 what is the recordings of recordings of Hard_Times 's recordings ?	Hard_Times_(live)(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times_(live)
 what is the recordings of recordings of Hard_Times 's recordings ?	Hard_Times(Hard_Times_(live)/Hard_Times/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times
 what is the artist of recordings of Hard_Times 's recordings ?	NOE(NOE/)	Hard_Times#__music__composition__recordings#Hard_Times#__music__composition__recordings#Hard_Times#__music__recording__artist#NOE
 what is the recording of recording of Thaikkupin_Tharam 's country ?	India(India/)	Thaikkupin_Tharam#__film__film__country#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the tracks of tracks of Thomas_Nelson 's books_published ?	Red(Red/)	Thomas_Nelson#__book__publishing_company__books_published#Red#__music__recording__tracks#Red#__music__recording__tracks#Red
 what is the releases of tracks of Thomas_Nelson 's books_published ?	Alphajerked(Alphajerked/)	Thomas_Nelson#__book__publishing_company__books_published#Red#__music__recording__tracks#Red#__music__recording__releases#Alphajerked
 what is the recording of recording of Lucky_Star 's country ?	India(India/)	Lucky_Star#__film__film__country#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the recording of recording of Phoenix 's recording ?	Phoenix(Phoenix/)	Phoenix#__music__release_track__recording#Phoenix#__music__release_track__recording#Phoenix#__music__release_track__recording#Phoenix
 what is the recording of recording of Kisaan 's netflix_genres ?	India(India/)	Kisaan#__media_common__netflix_title__netflix_genres#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the tracks of tracks of Robert_R._Coats 's place_of_birth ?	Toronto(Toronto/)	Robert_R._Coats#__people__person__place_of_birth#Toronto#__music__recording__tracks#Toronto#__music__recording__tracks#Toronto
 what is the recording of recording of Johnny_Depp 's recording ?	Johnny_Depp(Johnny_Depp/)	Johnny_Depp#__music__release_track__recording#Johnny_Depp#__music__release_track__recording#Johnny_Depp#__music__release_track__recording#Johnny_Depp
 what is the album of album of LP 's album ?	LP(LP/)	LP#__music__release__album#LP#__music__release__album#LP#__music__release__album#LP
 what is the people_born_here of place_of_birth of Ballymote 's people_born_here ?	Brother_Walfrid(Thomas_Joseph_Drury/John_Perry/Brother_Walfrid/)	Ballymote#__location__location__people_born_here#Thomas_Joseph_Drury#__people__person__place_of_birth#Ballymote#__location__location__people_born_here#Brother_Walfrid
 what is the people_born_here of place_of_birth of Ballymote 's people_born_here ?	Thomas_Joseph_Drury(Thomas_Joseph_Drury/John_Perry/Brother_Walfrid/)	Ballymote#__location__location__people_born_here#Thomas_Joseph_Drury#__people__person__place_of_birth#Ballymote#__location__location__people_born_here#Thomas_Joseph_Drury
 what is the people_born_here of place_of_birth of Ballymote 's people_born_here ?	John_Perry(Thomas_Joseph_Drury/John_Perry/Brother_Walfrid/)	Ballymote#__location__location__people_born_here#Thomas_Joseph_Drury#__people__person__place_of_birth#Ballymote#__location__location__people_born_here#John_Perry
 what is the tracks of tracks of Chris_Cuthbert 's place_of_birth ?	Toronto(Toronto/)	Chris_Cuthbert#__people__person__place_of_birth#Toronto#__music__recording__tracks#Toronto#__music__recording__tracks#Toronto
 what is the recording of recording of Always 's recording ?	Always(Always/)	Always#__music__release_track__recording#Always#__music__release_track__recording#Always#__music__release_track__recording#Always
 what is the tracks of recording of Always 's recording ?	Always(Always/)	Always#__music__release_track__recording#Always#__music__release_track__recording#Always#__music__recording__tracks#Always
 what is the recording of tracks of Always 's recording ?	Always(Always/)	Always#__music__release_track__recording#Always#__music__recording__tracks#Always#__music__release_track__recording#Always
 what is the tracks of tracks of Always 's recording ?	Always(Always/)	Always#__music__release_track__recording#Always#__music__recording__tracks#Always#__music__recording__tracks#Always
 what is the recording of recording of Always 's tracks ?	Always(Always/)	Always#__music__recording__tracks#Always#__music__release_track__recording#Always#__music__release_track__recording#Always
 what is the tracks of recording of Always 's tracks ?	Always(Always/)	Always#__music__recording__tracks#Always#__music__release_track__recording#Always#__music__recording__tracks#Always
 what is the recording of tracks of Always 's tracks ?	Always(Always/)	Always#__music__recording__tracks#Always#__music__recording__tracks#Always#__music__release_track__recording#Always
 what is the tracks of tracks of Always 's tracks ?	Always(Always/)	Always#__music__recording__tracks#Always#__music__recording__tracks#Always#__music__recording__tracks#Always
 what is the place of place of Bunnell 's place ?	Bunnell(Bunnell/)	Bunnell#__location__hud_county_place__place#Bunnell#__location__hud_county_place__place#Bunnell#__location__hud_county_place__place#Bunnell
 what is the film_casting_director of song of Jackie 's song ?	Barcie_Waite(Barcie_Waite/)	Jackie#__music__recording__song#Jackie#__music__recording__song#Jackie#__film__film__film_casting_director#Barcie_Waite
 what is the song of song of Jackie 's song ?	Jackie(Jackie/)	Jackie#__music__recording__song#Jackie#__music__recording__song#Jackie#__music__recording__song#Jackie
 what is the recording of recording of Confirmation 's recording ?	Confirmation(Confirmation/)	Confirmation#__music__release_track__recording#Confirmation#__music__release_track__recording#Confirmation#__music__release_track__recording#Confirmation
 what is the tracks of recording of Confirmation 's recording ?	Confirmation(Confirmation/)	Confirmation#__music__release_track__recording#Confirmation#__music__release_track__recording#Confirmation#__music__recording__tracks#Confirmation
 what is the recording of tracks of Confirmation 's recording ?	Confirmation(Confirmation/)	Confirmation#__music__release_track__recording#Confirmation#__music__recording__tracks#Confirmation#__music__release_track__recording#Confirmation
 what is the tracks of tracks of Confirmation 's recording ?	Confirmation(Confirmation/)	Confirmation#__music__release_track__recording#Confirmation#__music__recording__tracks#Confirmation#__music__recording__tracks#Confirmation
 what is the recording of recording of Confirmation 's tracks ?	Confirmation(Confirmation/)	Confirmation#__music__recording__tracks#Confirmation#__music__release_track__recording#Confirmation#__music__release_track__recording#Confirmation
 what is the tracks of recording of Confirmation 's tracks ?	Confirmation(Confirmation/)	Confirmation#__music__recording__tracks#Confirmation#__music__release_track__recording#Confirmation#__music__recording__tracks#Confirmation
 what is the recording of tracks of Confirmation 's tracks ?	Confirmation(Confirmation/)	Confirmation#__music__recording__tracks#Confirmation#__music__recording__tracks#Confirmation#__music__release_track__recording#Confirmation
 what is the tracks of tracks of Confirmation 's tracks ?	Confirmation(Confirmation/)	Confirmation#__music__recording__tracks#Confirmation#__music__recording__tracks#Confirmation#__music__recording__tracks#Confirmation
 what is the track_list of release of Mad_About_You 's episodes ?	Bohemia(Bohemia/)	Mad_About_You#__tv__tv_program__episodes#Up_All_Night#__music__release_track__release#The_Collection#__music__release__track_list#Bohemia
 what is the format of release of Mad_About_You 's episodes ?	Compact_disc(Compact_disc/)	Mad_About_You#__tv__tv_program__episodes#Up_All_Night#__music__release_track__release#The_Collection#__music__release__format#Compact_disc
 what is the album of album of Portrait 's album ?	Portrait(Portrait/)	Portrait#__music__release__album#Portrait#__music__release__album#Portrait#__music__release__album#Portrait
 what is the recording of recording of EVP_Songs:_Vol._1 's netflix_genres ?	India(India/)	EVP_Songs:_Vol._1#__media_common__netflix_title__netflix_genres#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the recording of recording of S._S._Ahluwalia 's nationality ?	India(India/)	S._S._Ahluwalia#__people__person__nationality#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the artist of release of Elliott_Yamin 's track_list ?	Ultra_Naté(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__music__recording__artist#Ultra_Naté
 what is the artist of release of Elliott_Yamin 's track_list ?	Sarah_Brightman(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__music__recording__artist#Sarah_Brightman
 what is the release of release of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__music__release_track__release#Free
 what is the notable_types of release of Elliott_Yamin 's track_list ?	Consumer_product(Consumer_product/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__common__topic__notable_types#Consumer_product
 what is the appears_in_topic_gallery of release of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__common__image__appears_in_topic_gallery#Free
 what is the recordings of release of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__release_track__release#Free#__music__composition__recordings#Free
 what is the artist of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Ultra_Naté(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__music__recording__artist#Ultra_Naté
 what is the artist of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Sarah_Brightman(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__music__recording__artist#Sarah_Brightman
 what is the release of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__music__release_track__release#Free
 what is the notable_types of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Consumer_product(Consumer_product/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__common__topic__notable_types#Consumer_product
 what is the appears_in_topic_gallery of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__common__image__appears_in_topic_gallery#Free
 what is the recordings of appears_in_topic_gallery of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__common__image__appears_in_topic_gallery#Free#__music__composition__recordings#Free
 what is the artist of recordings of Elliott_Yamin 's track_list ?	Ultra_Naté(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__music__recording__artist#Ultra_Naté
 what is the artist of recordings of Elliott_Yamin 's track_list ?	Sarah_Brightman(Ultra_Naté/Sarah_Brightman/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__music__recording__artist#Sarah_Brightman
 what is the release of recordings of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__music__release_track__release#Free
 what is the notable_types of recordings of Elliott_Yamin 's track_list ?	Consumer_product(Consumer_product/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__common__topic__notable_types#Consumer_product
 what is the appears_in_topic_gallery of recordings of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__common__image__appears_in_topic_gallery#Free
 what is the recordings of recordings of Elliott_Yamin 's track_list ?	Free(Free/)	Elliott_Yamin#__music__release__track_list#Free#__music__composition__recordings#Free#__music__composition__recordings#Free
 what is the tracks of tracks of Mexico 's tracks ?	Mexico(Mexico/)	Mexico#__music__recording__tracks#Mexico#__music__recording__tracks#Mexico#__music__recording__tracks#Mexico
 what is the recording of recording of Jeans 's netflix_genres ?	India(India/)	Jeans#__media_common__netflix_title__netflix_genres#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the appears_in_topic_gallery of appears_in_topic_gallery of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__common__image__appears_in_topic_gallery#Rome#__common__image__appears_in_topic_gallery#Rome
 what is the book of appears_in_topic_gallery of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__common__image__appears_in_topic_gallery#Rome#__book__book_edition__book#Rome
 what is the canonical_version of appears_in_topic_gallery of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__common__image__appears_in_topic_gallery#Rome#__music__recording__canonical_version#Rome
 what is the appears_in_topic_gallery of book of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__book__book_edition__book#Rome#__common__image__appears_in_topic_gallery#Rome
 what is the book of book of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__book__book_edition__book#Rome#__book__book_edition__book#Rome
 what is the canonical_version of book of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__book__book_edition__book#Rome#__music__recording__canonical_version#Rome
 what is the appears_in_topic_gallery of canonical_version of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__music__recording__canonical_version#Rome#__common__image__appears_in_topic_gallery#Rome
 what is the book of canonical_version of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__music__recording__canonical_version#Rome#__book__book_edition__book#Rome
 what is the canonical_version of canonical_version of Mario_Siciliano 's place_of_birth ?	Rome(Rome/)	Mario_Siciliano#__people__person__place_of_birth#Rome#__music__recording__canonical_version#Rome#__music__recording__canonical_version#Rome
 what is the recording of recording of Prem_Krishen 's nationality ?	India(India/)	Prem_Krishen#__people__person__nationality#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the tracks of tracks of Euthanasia 's tracks ?	Euthanasia(Euthanasia/)	Euthanasia#__music__recording__tracks#Euthanasia#__music__recording__tracks#Euthanasia#__music__recording__tracks#Euthanasia
 what is the recording of recording of Pethampalayam 's containedby ?	India(India/)	Pethampalayam#__location__location__containedby#India#__music__release_track__recording#India#__music__release_track__recording#India
 what is the recording of recording of Marathon 's recording ?	Marathon(Marathon/)	Marathon#__music__release_track__recording#Marathon#__music__release_track__recording#Marathon#__music__release_track__recording#Marathon
 what is the appears_in_topic_gallery of appears_in_topic_gallery of Gemma_Fay 's place_of_birth ?	Perth(Perth/)	Gemma_Fay#__people__person__place_of_birth#Perth#__common__image__appears_in_topic_gallery#Perth#__common__image__appears_in_topic_gallery#Perth
 what is the releases of release of Grammy_Nominees_1996 's track ?	Afro-Rock,_Volume_1(Afro-Rock,_Volume_1/)	Grammy_Nominees_1996#__music__release__track#Baby#__music__release_track__release#Fever#__music__recording__releases#Afro-Rock,_Volume_1
 what is the artist of release of Grammy_Nominees_1996 's track ?	Montevideo(Montevideo/)	Grammy_Nominees_1996#__music__release__track#Baby#__music__release_track__release#Fever#__music__recording__artist#Montevideo
 what is the recording of recording of Cycling 's recording ?	Cycling(Cycling/)	Cycling#__music__release_track__recording#Cycling#__music__release_track__recording#Cycling#__music__release_track__recording#Cycling
 what is the recording of recording of Purple 's recording ?	Purple(Purple/)	Purple#__music__release_track__recording#Purple#__music__release_track__recording#Purple#__music__release_track__recording#Purple
 what is the tracks of tracks of Reincarnation 's tracks ?	Reincarnation(Reincarnation/)	Reincarnation#__music__recording__tracks#Reincarnation#__music__recording__tracks#Reincarnation#__music__recording__tracks#Reincarnation
 what is the person of person of Jason_Mraz 's person ?	Jason_Mraz(Jason_Mraz/)	Jason_Mraz#__base__yupgrade__user__person#Jason_Mraz#__base__yupgrade__user__person#Jason_Mraz#__base__yupgrade__user__person#Jason_Mraz
 what is the appears_in_topic_gallery of appears_in_topic_gallery of Perth 's appears_in_topic_gallery ?	Perth(Perth/)	Perth#__common__image__appears_in_topic_gallery#Perth#__common__image__appears_in_topic_gallery#Perth#__common__image__appears_in_topic_gallery#Perth
 what is the recording of recording of Blue 's recording ?	Blue(Blue/)	Blue#__music__release_track__recording#Blue#__music__release_track__recording#Blue#__music__release_track__recording#Blue
 what is the notable_types of recording of Blue 's recording ?	Musical_Album(Musical_Album/)	Blue#__music__release_track__recording#Blue#__music__release_track__recording#Blue#__common__topic__notable_types#Musical_Album
 what is the place of place of Nazareth 's place ?	Nazareth(Nazareth/)	Nazareth#__location__hud_county_place__place#Nazareth#__location__hud_county_place__place#Nazareth#__location__hud_county_place__place#Nazareth
 what is the tracks of tracks of Matthieu_Galey 's place_of_birth ?	Paris(Paris/)	Matthieu_Galey#__people__person__place_of_birth#Paris#__music__recording__tracks#Paris#__music__recording__tracks#Paris
 what is the recording of recording of Rumors 's recording ?	Rumors(Rumors/)	Rumors#__music__release_track__recording#Rumors#__music__release_track__recording#Rumors#__music__release_track__recording#Rumors
 what is the versions of versions of Duke_Nukem_Forever 's versions ?	Duke_Nukem_Forever(Duke_Nukem_Forever/)	Duke_Nukem_Forever#__cvg__computer_videogame__versions#Duke_Nukem_Forever#__cvg__computer_videogame__versions#Duke_Nukem_Forever#__cvg__computer_videogame__versions#Duke_Nukem_Forever
 what is the recording of recording of March 's recording ?	March(March/)	March#__music__release_track__recording#March#__music__release_track__recording#March#__music__release_track__recording#March
 what is the recording of recording of 21 's track_list ?	Always(Always/)	21#__music__release__track_list#Always#__music__release_track__recording#Always#__music__release_track__recording#Always
 what is the tracks of recording of 21 's track_list ?	Always(Always/)	21#__music__release__track_list#Always#__music__release_track__recording#Always#__music__recording__tracks#Always
 what is the recording of tracks of 21 's track_list ?	Always(Always/)	21#__music__release__track_list#Always#__music__recording__tracks#Always#__music__release_track__recording#Always
 what is the tracks of tracks of 21 's track_list ?	Always(Always/)	21#__music__release__track_list#Always#__music__recording__tracks#Always#__music__recording__tracks#Always
 what is the tracks of tracks of Guatemala 's tracks ?	Guatemala(Guatemala/)	Guatemala#__music__recording__tracks#Guatemala#__music__recording__tracks#Guatemala#__music__recording__tracks#Guatemala
 what is the tracks of tracks of EightBreeders 's region ?	Earth(Earth/)	EightBreeders#__music__release__region#Earth#__music__recording__tracks#Earth#__music__recording__tracks#Earth
 what is the tracks of tracks of Constance_Rooke 's place_of_death ?	Toronto(Toronto/)	Constance_Rooke#__people__deceased_person__place_of_death#Toronto#__music__recording__tracks#Toronto#__music__recording__tracks#Toronto
 what is the release of release of Four_Winds 's track ?	In_Time(In_Time/)	Four_Winds#__music__release__track#In_Time#__music__release_track__release#In_Time#__music__release_track__release#In_Time
 what is the primary_release of primary_release of Sussan_Deyhim 's nationality ?	Iran(Iran/)	Sussan_Deyhim#__people__person__nationality#Iran#__music__album__primary_release#Iran#__music__album__primary_release#Iran
 what is the artist of primary_release of Sussan_Deyhim 's nationality ?	Azra(Azra/)	Sussan_Deyhim#__people__person__nationality#Iran#__music__album__primary_release#Iran#__music__recording__artist#Azra
 what is the recording of recording of GABA_transporter 's notable_types ?	Protein(Protein/)	GABA_transporter#__common__topic__notable_types#Protein#__music__release_track__recording#Protein#__music__release_track__recording#Protein
 what is the recording of recording of The_Truth 's genre ?	Fantasy(Fantasy/)	The_Truth#__book__book__genre#Fantasy#__music__release_track__recording#Fantasy#__music__release_track__recording#Fantasy
 what is the notable_types of versions of Mercy 's versions ?	Musical_Album(Musical_Album/)	Mercy#__music__single__versions#Mercy#__music__single__versions#Mercy#__common__topic__notable_types#Musical_Album
 what is the versions of versions of Mercy 's versions ?	Mercy(Mercy/)	Mercy#__music__single__versions#Mercy#__music__single__versions#Mercy#__music__single__versions#Mercy
 what is the recording of versions of Mercy 's versions ?	Mercy(Mercy/)	Mercy#__music__single__versions#Mercy#__music__single__versions#Mercy#__music__release_track__recording#Mercy
 what is the notable_types of recording of Mercy 's versions ?	Musical_Album(Musical_Album/)	Mercy#__music__single__versions#Mercy#__music__release_track__recording#Mercy#__common__topic__notable_types#Musical_Album
 what is the versions of recording of Mercy 's versions ?	Mercy(Mercy/)	Mercy#__music__single__versions#Mercy#__music__release_track__recording#Mercy#__music__single__versions#Mercy
 what is the recording of recording of Mercy 's versions ?	Mercy(Mercy/)	Mercy#__music__single__versions#Mercy#__music__release_track__recording#Mercy#__music__release_track__recording#Mercy
 what is the notable_types of versions of Mercy 's recording ?	Musical_Album(Musical_Album/)	Mercy#__music__release_track__recording#Mercy#__music__single__versions#Mercy#__common__topic__notable_types#Musical_Album
 what is the versions of versions of Mercy 's recording ?	Mercy(Mercy/)	Mercy#__music__release_track__recording#Mercy#__music__single__versions#Mercy#__music__single__versions#Mercy
 what is the recording of versions of Mercy 's recording ?	Mercy(Mercy/)	Mercy#__music__release_track__recording#Mercy#__music__single__versions#Mercy#__music__release_track__recording#Mercy
 what is the notable_types of recording of Mercy 's recording ?	Musical_Album(Musical_Album/)	Mercy#__music__release_track__recording#Mercy#__music__release_track__recording#Mercy#__common__topic__notable_types#Musical_Album
 what is the versions of recording of Mercy 's recording ?	Mercy(Mercy/)	Mercy#__music__release_track__recording#Mercy#__music__release_track__recording#Mercy#__music__single__versions#Mercy
 what is the recording of recording of Mercy 's recording ?	Mercy(Mercy/)	Mercy#__music__release_track__recording#Mercy#__music__release_track__recording#Mercy#__music__release_track__recording#Mercy
 what is the has_value of author of Evolution 's tracks ?	Height(Height/)	Evolution#__music__recording__tracks#Evolution#__book__written_work__author#Charles_Darwin#__freebase__valuenotation__has_value#Height
 what is the notable_types of tracks of Evolution 's tracks ?	Musical_Album(Musical_Album/)	Evolution#__music__recording__tracks#Evolution#__music__recording__tracks#Evolution#__common__topic__notable_types#Musical_Album
 what is the author of tracks of Evolution 's tracks ?	Charles_Darwin(Charles_Darwin/)	Evolution#__music__recording__tracks#Evolution#__music__recording__tracks#Evolution#__book__written_work__author#Charles_Darwin
 what is the tracks of tracks of Evolution 's tracks ?	Evolution(Evolution/)	Evolution#__music__recording__tracks#Evolution#__music__recording__tracks#Evolution#__music__recording__tracks#Evolution
 what is the recording of recording of Bobby 's recording ?	Bobby(Bobby/)	Bobby#__music__release_track__recording#Bobby#__music__release_track__recording#Bobby#__music__release_track__recording#Bobby
 what is the tracks of tracks of Mobile 's tracks ?	Mobile(Mobile/)	Mobile#__music__recording__tracks#Mobile#__music__recording__tracks#Mobile#__music__recording__tracks#Mobile
 what is the tracks of tracks of I'm_Every_Woman 's tracks ?	I'm_Every_Woman(I'm_Every_Woman/)	I'm_Every_Woman#__music__recording__tracks#I'm_Every_Woman#__music__recording__tracks#I'm_Every_Woman#__music__recording__tracks#I'm_Every_Woman
 what is the track_list of track_list of Bad 's track_list ?	Smooth_Criminal(Smooth_Criminal/Bad/)	Bad#__music__release__track_list#Bad#__music__release__track_list#Bad#__music__release__track_list#Smooth_Criminal
 what is the track_list of track_list of Bad 's track_list ?	Bad(Smooth_Criminal/Bad/)	Bad#__music__release__track_list#Bad#__music__release__track_list#Bad#__music__release__track_list#Bad
 what is the expected_by of expected_by of Architect 's expected_by ?	Architect(Architect/)	Architect#__type__type__expected_by#Architect#__type__type__expected_by#Architect#__type__type__expected_by#Architect
 what is the song of song of Poison 's song ?	Poison(Poison/)	Poison#__music__recording__song#Poison#__music__recording__song#Poison#__music__recording__song#Poison
 what is the notable_types of song of Poison 's song ?	Musical_Album(Musical_Album/)	Poison#__music__recording__song#Poison#__music__recording__song#Poison#__common__topic__notable_types#Musical_Album
 what is the releases of release of Mean_Man 's releases ?	Afro-Rock,_Volume_1(Afro-Rock,_Volume_1/)	Mean_Man#__music__recording__releases#Baby#__music__release_track__release#Fever#__music__recording__releases#Afro-Rock,_Volume_1
 what is the artist of release of Mean_Man 's releases ?	Montevideo(Montevideo/)	Mean_Man#__music__recording__releases#Baby#__music__release_track__release#Fever#__music__recording__artist#Montevideo
 what is the artist of recording of Fireball 's recording ?	Hue_and_Cry(Hue_and_Cry/)	Fireball#__music__release_track__recording#Fireball#__music__release_track__recording#Fireball#__music__recording__artist#Hue_and_Cry
 what is the recording of recording of Fireball 's recording ?	Fireball(Fireball/)	Fireball#__music__release_track__recording#Fireball#__music__release_track__recording#Fireball#__music__release_track__recording#Fireball
 what is the song of song of Chivalrous_Legend 's country ?	China(China/)	Chivalrous_Legend#__film__film__country#China#__music__recording__song#China#__music__recording__song#China
 what is the tracks of tracks of Daybreak 's tracks ?	Daybreak(Daybreak/)	Daybreak#__music__recording__tracks#Daybreak#__music__recording__tracks#Daybreak#__music__recording__tracks#Daybreak
 what is the releases of tracks of Daybreak 's tracks ?	Maximum_Respect(Maximum_Respect/)	Daybreak#__music__recording__tracks#Daybreak#__music__recording__tracks#Daybreak#__music__recording__releases#Maximum_Respect
 what is the releases of releases of Les_Années_Columbia 's track ?	Opium(Opium/)	Les_Années_Columbia#__music__release__track#Opium#__music__album__releases#Opium#__music__album__releases#Opium
 what is the recording of recording of Dragons_of_Light 's genre ?	Fantasy(Fantasy/)	Dragons_of_Light#__book__book__genre#Fantasy#__music__release_track__recording#Fantasy#__music__release_track__recording#Fantasy
